"Year","Municip_number","Species","Total_catch_new","Municip_name_new"
1998,"1827","Atlantic cod",90.2218,"Donna"
1998,"1827","Atlantic herring",3.268,"Donna"
1998,"1827","Haddock",13.223,"Donna"
1998,"1827","Redfish",80.044,"Donna"
1998,"1827","Saithe",75.0858,"Donna"
1998,"1828","Atlantic cod",9.4511,"Nesna"
1998,"1828","Haddock",0.0455,"Nesna"
1998,"1828","Redfish",0.8378,"Nesna"
1998,"1828","Saithe",0.3476,"Nesna"
1998,"1832","Atlantic cod",0.7666,"Hemnes"
1998,"1832","Haddock",0.126,"Hemnes"
1998,"1832","Saithe",0.3176,"Hemnes"
1998,"1833","Atlantic cod",6.3193,"Rana"
1998,"1833","Haddock",3.4463,"Rana"
1998,"1833","Redfish",1.004,"Rana"
1998,"1833","Saithe",5.6572,"Rana"
1998,"1834","Atlantic cod",148.8296,"Luroy"
1998,"1834","Greenland halibut",0.1212,"Luroy"
1998,"1834","Haddock",20.5962,"Luroy"
1998,"1834","Redfish",31.537,"Luroy"
1998,"1834","Saithe",281.8266,"Luroy"
1998,"1835","Atlantic cod",145.4295,"Traena"
1998,"1835","Atlantic herring",69.543,"Traena"
1998,"1835","Haddock",10.853,"Traena"
1998,"1835","Redfish",9.369,"Traena"
1998,"1835","Saithe",451.261,"Traena"
1998,"1836","Atlantic cod",137.9782,"Rodoy"
1998,"1836","Atlantic herring",44.897,"Rodoy"
1998,"1836","Haddock",107.9772,"Rodoy"
1998,"1836","Redfish",150.6341,"Rodoy"
1998,"1836","Saithe",379.9212,"Rodoy"
1998,"1837","Atlantic cod",229.4598,"Meloy"
1998,"1837","Atlantic herring",0.704,"Meloy"
1998,"1837","Haddock",200.6032,"Meloy"
1998,"1837","Redfish",80.582,"Meloy"
1998,"1837","Saithe",116.097,"Meloy"
1998,"1838","Atlantic cod",58.446,"Gildeskal"
1998,"1838","Haddock",22.8586,"Gildeskal"
1998,"1838","Redfish",12.4832,"Gildeskal"
1998,"1838","Saithe",50.4702,"Gildeskal"
1998,"1840","Atlantic cod",1.05,"Saltdal"
1998,"1840","Redfish",0.1,"Saltdal"
1998,"1840","Saithe",0.675,"Saltdal"
1998,"1841","Atlantic cod",28.7625,"Fauske"
1998,"1841","Haddock",1.9334,"Fauske"
1998,"1841","Redfish",4.0136,"Fauske"
1998,"1841","Saithe",3.4327,"Fauske"
1998,"1845","Atlantic cod",33.891,"Sorfold"
1998,"1845","Haddock",3.3698,"Sorfold"
1998,"1845","Redfish",5.621,"Sorfold"
1998,"1845","Saithe",74.0214,"Sorfold"
1998,"1848","Atlantic cod",415.8151,"Steigen"
1998,"1848","Atlantic herring",351.519,"Steigen"
1998,"1848","Atlantic mackerel",14.747,"Steigen"
1998,"1848","Haddock",53.0579,"Steigen"
1998,"1848","Redfish",80.08,"Steigen"
1998,"1848","Saithe",496.4047,"Steigen"
1998,"1849","Atlantic herring",372.418,"Hamaroy"
1998,"1850","Atlantic cod",210.7468,"Tysfjord"
1998,"1850","Atlantic herring",1179.464,"Tysfjord"
1998,"1850","Haddock",5.748,"Tysfjord"
1998,"1850","Redfish",5.7033,"Tysfjord"
1998,"1850","Saithe",225.4593,"Tysfjord"
1998,"1851","Atlantic cod",264.228,"Lodingen"
1998,"1851","Atlantic herring",385.658,"Lodingen"
1998,"1851","Haddock",14.8554,"Lodingen"
1998,"1851","Redfish",4.1205,"Lodingen"
1998,"1851","Saithe",207.8053,"Lodingen"
1998,"1852","Atlantic cod",0.3075,"Tjeldsund"
1998,"1852","Atlantic herring",301.934,"Tjeldsund"
1998,"1852","Haddock",0.525,"Tjeldsund"
1998,"1852","Saithe",0.1689,"Tjeldsund"
1998,"1853","Atlantic herring",163.463,"Evenes"
1998,"1854","Atlantic herring",339.444,"Ballangen"
1998,"1856","Atlantic cod",1560.5071,"Rost"
1998,"1856","Atlantic herring",78.808,"Rost"
1998,"1856","Greenland halibut",4.662,"Rost"
1998,"1856","Haddock",26.0092,"Rost"
1998,"1856","Redfish",7.3422,"Rost"
1998,"1856","Saithe",230.2708,"Rost"
1998,"1857","Atlantic cod",664.5305,"Vaeroy"
1998,"1857","Greenland halibut",32.8956,"Vaeroy"
1998,"1857","Haddock",73.6718,"Vaeroy"
1998,"1857","Redfish",6.6473,"Vaeroy"
1998,"1857","Saithe",378.2655,"Vaeroy"
1998,"1859","Atlantic cod",2094.4126,"Flakstad"
1998,"1859","Greenland halibut",35.9976,"Flakstad"
1998,"1859","Haddock",128.0108,"Flakstad"
1998,"1859","Redfish",7.662,"Flakstad"
1998,"1859","Saithe",537.6758,"Flakstad"
1998,"1860","Atlantic cod",2697.7801,"Vestvagoy"
1998,"1860","Greenland halibut",13.206,"Vestvagoy"
1998,"1860","Haddock",100.7346,"Vestvagoy"
1998,"1860","Redfish",19.0647,"Vestvagoy"
1998,"1860","Saithe",681.2553,"Vestvagoy"
1998,"1865","Atlantic cod",5226.1865,"Vagan"
1998,"1865","Atlantic herring",443.356,"Vagan"
1998,"1865","Atlantic mackerel",30.683,"Vagan"
1998,"1865","Greenland halibut",31.3536,"Vagan"
1998,"1865","Haddock",163.3359,"Vagan"
1998,"1865","Redfish",21.3121,"Vagan"
1998,"1865","Saithe",1295.4643,"Vagan"
1998,"1866","Atlantic cod",93.8523,"Hadsel"
1998,"1866","Haddock",15.3804,"Hadsel"
1998,"1866","Redfish",38.0546,"Hadsel"
1998,"1866","Saithe",218.5042,"Hadsel"
1998,"1867","Atlantic cod",574.9553,"Bo"
1998,"1867","Greenland halibut",13.02,"Bo"
1998,"1867","Haddock",49.2436,"Bo"
1998,"1867","Redfish",45.5441,"Bo"
1998,"1867","Saithe",775.4488,"Bo"
1998,"1868","Atlantic cod",803.109,"Oksnes"
1998,"1868","Greenland halibut",113.8728,"Oksnes"
1998,"1868","Haddock",172.8132,"Oksnes"
1998,"1868","Redfish",3.2665,"Oksnes"
1998,"1868","Saithe",373.1164,"Oksnes"
1998,"1870","Atlantic cod",0.75,"Sortland"
1998,"1870","Redfish",1.1225,"Sortland"
1998,"1870","Saithe",2.7163,"Sortland"
1998,"1871","Atlantic cod",310.2451,"Andoy"
1998,"1871","Haddock",18.8004,"Andoy"
1998,"1871","Redfish",52.1276,"Andoy"
1998,"1871","Saithe",978.7667,"Andoy"
1998,"1874","Atlantic cod",1123.4141,"Moskenes"
1998,"1874","Greenland halibut",12.714,"Moskenes"
1998,"1874","Haddock",113.7276,"Moskenes"
1998,"1874","Redfish",4.848,"Moskenes"
1998,"1874","Saithe",672.4487,"Moskenes"
1998,"1903","Atlantic cod",275.3032,"Harstad"
1998,"1903","Haddock",28.6412,"Harstad"
1998,"1903","Redfish",183.921,"Harstad"
1998,"1903","Saithe",486.0338,"Harstad"
1998,"1902","Atlantic cod",1791.7418,"Tromso"
1998,"1902","Atlantic mackerel",132.63,"Tromso"
1998,"1902","Greenland halibut",80.8908,"Tromso"
1998,"1902","Haddock",204.0655,"Tromso"
1998,"1902","Redfish",113.391,"Tromso"
1998,"1902","Saithe",579.5183,"Tromso"
1998,"1902","Shrimp",1.357,"Tromso"
1998,"1911","Atlantic cod",93.942,"Kvaefjord"
1998,"1911","Haddock",4.3498,"Kvaefjord"
1998,"1911","Redfish",0.8771,"Kvaefjord"
1998,"1911","Saithe",52.6423,"Kvaefjord"
1998,"1919","Atlantic cod",0.4245,"Gratangen"
1998,"1919","Haddock",0.028,"Gratangen"
1998,"1919","Saithe",0.7763,"Gratangen"
1998,"1924","Atlantic cod",0.075,"Malselv"
1998,"1924","Haddock",0.182,"Malselv"
1998,"1926","Atlantic cod",18.699,"Dyroy"
1998,"1926","Haddock",12.2808,"Dyroy"
1998,"1926","Redfish",7.3502,"Dyroy"
1998,"1926","Saithe",89.0223,"Dyroy"
1998,"1927","Atlantic cod",47.8755,"Tranoy"
1998,"1927","Haddock",7.4004,"Tranoy"
1998,"1927","Redfish",2.8263,"Tranoy"
1998,"1927","Saithe",13.3814,"Tranoy"
1998,"1928","Atlantic cod",374.6775,"Torsken"
1998,"1928","Atlantic herring",0.306,"Torsken"
1998,"1928","Greenland halibut",2.562,"Torsken"
1998,"1928","Haddock",22.5834,"Torsken"
1998,"1928","Redfish",17.874,"Torsken"
1998,"1928","Saithe",147.9487,"Torsken"
1998,"1929","Atlantic cod",486.8468,"Berg"
1998,"1929","Haddock",83.6458,"Berg"
1998,"1929","Redfish",12.491,"Berg"
1998,"1929","Saithe",156.6012,"Berg"
1998,"1931","Atlantic cod",787.8335,"Lenvik"
1998,"1931","Greenland halibut",30.1524,"Lenvik"
1998,"1931","Haddock",43.6908,"Lenvik"
1998,"1931","Redfish",30.1756,"Lenvik"
1998,"1931","Saithe",236.6787,"Lenvik"
1998,"1931","Shrimp",0.361,"Lenvik"
1998,"1933","Shrimp",2.895,"Balsfjord"
1998,"1936","Atlantic cod",1098.24,"Karlsoy"
1998,"1936","Greenland halibut",21.252,"Karlsoy"
1998,"1936","Haddock",258.4352,"Karlsoy"
1998,"1936","Redfish",28.0363,"Karlsoy"
1998,"1936","Saithe",342.472,"Karlsoy"
1998,"1938","Atlantic cod",29.9025,"Lyngen"
1998,"1938","Haddock",21.9035,"Lyngen"
1998,"1938","Redfish",1.775,"Lyngen"
1998,"1938","Saithe",34.0533,"Lyngen"
1998,"1938","Shrimp",3.628,"Lyngen"
1998,"1939","Atlantic cod",0.4725,"Storfjord"
1998,"1940","Atlantic cod",1.41,"Kafjord"
1998,"1940","Haddock",0.21,"Kafjord"
1998,"1940","Redfish",0.02,"Kafjord"
1998,"1940","Saithe",0.0135,"Kafjord"
1998,"1941","Atlantic cod",1249.2765,"Skjervoy"
1998,"1941","Greenland halibut",3.156,"Skjervoy"
1998,"1941","Haddock",265.8404,"Skjervoy"
1998,"1941","Redfish",158.9245,"Skjervoy"
1998,"1941","Saithe",977.0189,"Skjervoy"
1998,"1941","Shrimp",4.507,"Skjervoy"
1998,"1942","Atlantic cod",616.0222,"Nordreisa"
1998,"1942","Haddock",29.8745,"Nordreisa"
1998,"1942","Redfish",4.5968,"Nordreisa"
1998,"1942","Saithe",498.7196,"Nordreisa"
1998,"1943","Atlantic cod",81.6315,"Kvaenangen"
1998,"1943","Haddock",2.6026,"Kvaenangen"
1998,"1943","Redfish",0.8337,"Kvaenangen"
1998,"1943","Saithe",45.0693,"Kvaenangen"
1998,"2002","Atlantic cod",1841.7675,"Vardo"
1998,"2002","Greenland halibut",24.7128,"Vardo"
1998,"2002","Haddock",923.2636,"Vardo"
1998,"2002","Redfish",28.608,"Vardo"
1998,"2002","Saithe",117.5628,"Vardo"
1998,"2002","Shrimp",62.736,"Vardo"
1998,"2003","Atlantic cod",157.3755,"Vadso"
1998,"2003","Greenland halibut",0.066,"Vadso"
1998,"2003","Haddock",203.218,"Vadso"
1998,"2003","Redfish",0.8555,"Vadso"
1998,"2003","Saithe",29.9321,"Vadso"
1998,"2004","Atlantic cod",1211.4392,"Hammerfest"
1998,"2004","Haddock",41.0363,"Hammerfest"
1998,"2004","Redfish",11.4662,"Hammerfest"
1998,"2004","Saithe",501.8061,"Hammerfest"
1998,"2012","Atlantic cod",75.4035,"Alta"
1998,"2012","Haddock",1.0276,"Alta"
1998,"2012","Redfish",2.4596,"Alta"
1998,"2012","Saithe",2.478,"Alta"
1998,"2014","Atlantic cod",501.5355,"Loppa"
1998,"2014","Haddock",61.6798,"Loppa"
1998,"2014","Redfish",16.92,"Loppa"
1998,"2014","Saithe",251.8416,"Loppa"
1998,"2015","Atlantic cod",740.5245,"Hasvik"
1998,"2015","Haddock",262.0084,"Hasvik"
1998,"2015","Redfish",11.8827,"Hasvik"
1998,"2015","Saithe",361.4874,"Hasvik"
1998,"2017","Atlantic cod",591.012,"Kvalsund"
1998,"2017","Haddock",17.9354,"Kvalsund"
1998,"2017","Redfish",11.9545,"Kvalsund"
1998,"2017","Saithe",50.9709,"Kvalsund"
1998,"2018","Atlantic cod",2166.2453,"Masoy"
1998,"2018","Greenland halibut",0.0046,"Masoy"
1998,"2018","Haddock",324.7406,"Masoy"
1998,"2018","Redfish",17.3863,"Masoy"
1998,"2018","Saithe",486.6591,"Masoy"
1998,"2019","Atlantic cod",2749.2375,"Nordkapp"
1998,"2019","Haddock",207.0786,"Nordkapp"
1998,"2019","Redfish",53.3184,"Nordkapp"
1998,"2019","Saithe",694.9004,"Nordkapp"
1998,"2020","Atlantic cod",333.4215,"Porsanger"
1998,"2020","Haddock",29.4546,"Porsanger"
1998,"2020","Saithe",21.614,"Porsanger"
1998,"2022","Atlantic cod",1175.2889,"Lebesby"
1998,"2022","Greenland halibut",3.3192,"Lebesby"
1998,"2022","Haddock",390.2156,"Lebesby"
1998,"2022","Redfish",4.7753,"Lebesby"
1998,"2022","Saithe",115.0492,"Lebesby"
1998,"2023","Atlantic cod",171.9741,"Gamvik"
1998,"2023","Haddock",54.2098,"Gamvik"
1998,"2023","Redfish",0.5391,"Gamvik"
1998,"2023","Saithe",18.892,"Gamvik"
1998,"2024","Atlantic cod",409.6638,"Berlevag"
1998,"2024","Greenland halibut",9.8504,"Berlevag"
1998,"2024","Haddock",339.5647,"Berlevag"
1998,"2024","Redfish",2.1207,"Berlevag"
1998,"2024","Saithe",26.3344,"Berlevag"
1998,"2025","Atlantic cod",51.6653,"Tana"
1998,"2025","Haddock",28.4936,"Tana"
1998,"2025","Redfish",0.053,"Tana"
1998,"2025","Saithe",0.6454,"Tana"
1998,"2028","Atlantic cod",700.776,"Batsfjord"
1998,"2028","Greenland halibut",16.8012,"Batsfjord"
1998,"2028","Haddock",280.3249,"Batsfjord"
1998,"2028","Redfish",60.089,"Batsfjord"
1998,"2028","Saithe",105.299,"Batsfjord"
1998,"2030","Atlantic cod",154.8642,"Sor-Varanger"
1998,"2030","Greenland halibut",0.1926,"Sor-Varanger"
1998,"2030","Haddock",20.333,"Sor-Varanger"
1998,"2030","Kingcrab",85.182,"Sor-Varanger"
1998,"2030","Redfish",0.9935,"Sor-Varanger"
1998,"2030","Saithe",4.345,"Sor-Varanger"
1999,"1804","Atlantic cod",158.991,"Bodo"
1999,"1804","Haddock",58.52,"Bodo"
1999,"1804","Redfish",59.7155,"Bodo"
1999,"1804","Saithe",173.3104,"Bodo"
1999,"1805","Atlantic cod",2.862,"Narvik"
1999,"1805","Haddock",0.7728,"Narvik"
1999,"1805","Redfish",1.2232,"Narvik"
1999,"1805","Saithe",2.0608,"Narvik"
1999,"1811","Atlantic cod",31.3433,"Bindal"
1999,"1811","Haddock",1.8053,"Bindal"
1999,"1811","Redfish",0.2917,"Bindal"
1999,"1811","Saithe",17.2985,"Bindal"
1999,"1813","Atlantic cod",95.6333,"Bronnoy"
1999,"1813","Haddock",16.5494,"Bronnoy"
1999,"1813","Redfish",43.5225,"Bronnoy"
1999,"1813","Saithe",129.5109,"Bronnoy"
1999,"1813","Shrimp",1.32,"Bronnoy"
1999,"1815","Atlantic cod",198.2363,"Vega"
1999,"1815","Haddock",18.9815,"Vega"
1999,"1815","Redfish",42.1053,"Vega"
1999,"1815","Saithe",103.2143,"Vega"
1999,"1816","Atlantic cod",0.0975,"Vevelstad"
1999,"1816","Saithe",0.108,"Vevelstad"
1999,"1818","Atlantic cod",160.022,"Heroy"
1999,"1818","Haddock",67.7908,"Heroy"
1999,"1818","Redfish",20.0462,"Heroy"
1999,"1818","Saithe",123.0523,"Heroy"
1999,"1820","Atlantic cod",0.5895,"Alstahaug"
1999,"1820","Haddock",0.1036,"Alstahaug"
1999,"1820","Redfish",0.2782,"Alstahaug"
1999,"1820","Saithe",0.5873,"Alstahaug"
1999,"1822","Atlantic cod",0.735,"Leirfjord"
1999,"1822","Redfish",0.07,"Leirfjord"
1999,"1822","Saithe",0.2093,"Leirfjord"
1999,"1827","Atlantic cod",110,"Donna"
1999,"1827","Haddock",11.501,"Donna"
1999,"1827","Redfish",71.7485,"Donna"
1999,"1827","Saithe",150.6511,"Donna"
1999,"1828","Atlantic cod",6.1171,"Nesna"
1999,"1828","Redfish",0.8924,"Nesna"
1999,"1828","Saithe",0.3336,"Nesna"
1999,"1832","Atlantic cod",0.5843,"Hemnes"
1999,"1832","Haddock",0.063,"Hemnes"
1999,"1832","Redfish",0.0413,"Hemnes"
1999,"1832","Saithe",0.2581,"Hemnes"
1999,"1833","Atlantic cod",7.3907,"Rana"
1999,"1833","Atlantic herring",2.3,"Rana"
1999,"1833","Haddock",1.5991,"Rana"
1999,"1833","Redfish",0.802,"Rana"
1999,"1833","Saithe",4.1424,"Rana"
1999,"1834","Atlantic cod",93.2867,"Luroy"
1999,"1834","Haddock",9.599,"Luroy"
1999,"1834","Redfish",25.5528,"Luroy"
1999,"1834","Saithe",200.6804,"Luroy"
1999,"1835","Atlantic cod",95.817,"Traena"
1999,"1835","Atlantic herring",218.07,"Traena"
1999,"1835","Haddock",25.4603,"Traena"
1999,"1835","Redfish",28.676,"Traena"
1999,"1835","Saithe",539.0533,"Traena"
1999,"1836","Atlantic cod",115.432,"Rodoy"
1999,"1836","Haddock",89.7223,"Rodoy"
1999,"1836","Redfish",216.9035,"Rodoy"
1999,"1836","Saithe",332.8539,"Rodoy"
1999,"1837","Atlantic cod",211.7757,"Meloy"
1999,"1837","Haddock",137.9699,"Meloy"
1999,"1837","Redfish",136.105,"Meloy"
1999,"1837","Saithe",137.7896,"Meloy"
1999,"1838","Atlantic cod",24.5175,"Gildeskal"
1999,"1838","Haddock",12.0092,"Gildeskal"
1999,"1838","Redfish",17.0611,"Gildeskal"
1999,"1838","Saithe",33.4271,"Gildeskal"
1999,"1840","Atlantic cod",0.3,"Saltdal"
1999,"1840","Haddock",0.07,"Saltdal"
1999,"1840","Redfish",0.2475,"Saltdal"
1999,"1840","Saithe",0.135,"Saltdal"
1999,"1841","Atlantic cod",37.9155,"Fauske"
1999,"1841","Haddock",3.2564,"Fauske"
1999,"1841","Redfish",9.4999,"Fauske"
1999,"1841","Saithe",10.6236,"Fauske"
1999,"1845","Atlantic cod",48.18,"Sorfold"
1999,"1845","Haddock",8.3314,"Sorfold"
1999,"1845","Redfish",11.2835,"Sorfold"
1999,"1845","Saithe",78.8726,"Sorfold"
1999,"1848","Atlantic cod",343.8876,"Steigen"
1999,"1848","Atlantic mackerel",24.68,"Steigen"
1999,"1848","Haddock",52.1738,"Steigen"
1999,"1848","Redfish",100.2595,"Steigen"
1999,"1848","Saithe",499.1499,"Steigen"
1999,"1850","Atlantic cod",229.8506,"Tysfjord"
1999,"1850","Haddock",10.7684,"Tysfjord"
1999,"1850","Redfish",1.6611,"Tysfjord"
1999,"1850","Saithe",225.6389,"Tysfjord"
1999,"1851","Atlantic cod",78.2441,"Lodingen"
1999,"1851","Haddock",10.2099,"Lodingen"
1999,"1851","Redfish",0.2644,"Lodingen"
1999,"1851","Saithe",140.9261,"Lodingen"
1999,"1852","Atlantic cod",0.315,"Tjeldsund"
1999,"1852","Haddock",0.238,"Tjeldsund"
1999,"1852","Saithe",0.108,"Tjeldsund"
1999,"1853","Atlantic cod",0.4125,"Evenes"
1999,"1853","Saithe",0.027,"Evenes"
1999,"1854","Atlantic mackerel",6.95,"Ballangen"
1999,"1856","Atlantic cod",1499.2809,"Rost"
1999,"1856","Haddock",48.9108,"Rost"
1999,"1856","Redfish",10.0447,"Rost"
1999,"1856","Saithe",667.5607,"Rost"
1999,"1857","Atlantic cod",465.5385,"Vaeroy"
1999,"1857","Greenland halibut",23.1348,"Vaeroy"
1999,"1857","Haddock",74.3708,"Vaeroy"
1999,"1857","Redfish",13.3866,"Vaeroy"
1999,"1857","Saithe",358.0964,"Vaeroy"
1999,"1859","Atlantic cod",855.2812,"Flakstad"
1999,"1859","Greenland halibut",4.38,"Flakstad"
1999,"1859","Haddock",130.1208,"Flakstad"
1999,"1859","Redfish",10.005,"Flakstad"
1999,"1859","Saithe",433.4866,"Flakstad"
1999,"1860","Atlantic cod",1001.418,"Vestvagoy"
1999,"1860","Greenland halibut",2.4,"Vestvagoy"
1999,"1860","Haddock",81.3775,"Vestvagoy"
1999,"1860","Redfish",9.9248,"Vestvagoy"
1999,"1860","Saithe",694.7963,"Vestvagoy"
1999,"1865","Atlantic cod",2734.163,"Vagan"
1999,"1865","Atlantic mackerel",29.593,"Vagan"
1999,"1865","Greenland halibut",10.0836,"Vagan"
1999,"1865","Haddock",126.6192,"Vagan"
1999,"1865","Redfish",67.1745,"Vagan"
1999,"1865","Saithe",1434.4911,"Vagan"
1999,"1866","Atlantic cod",100.7999,"Hadsel"
1999,"1866","Haddock",19.1569,"Hadsel"
1999,"1866","Redfish",57.0172,"Hadsel"
1999,"1866","Saithe",129.8377,"Hadsel"
1999,"1867","Atlantic cod",423.2025,"Bo"
1999,"1867","Greenland halibut",7.3572,"Bo"
1999,"1867","Haddock",45.8471,"Bo"
1999,"1867","Redfish",48.674,"Bo"
1999,"1867","Saithe",527.0886,"Bo"
1999,"1868","Atlantic cod",707.4668,"Oksnes"
1999,"1868","Greenland halibut",33.006,"Oksnes"
1999,"1868","Haddock",141.386,"Oksnes"
1999,"1868","Redfish",14.804,"Oksnes"
1999,"1868","Saithe",568.1636,"Oksnes"
1999,"1870","Atlantic cod",0.345,"Sortland"
1999,"1870","Atlantic mackerel",59.452,"Sortland"
1999,"1870","Haddock",0.14,"Sortland"
1999,"1870","Redfish",0.665,"Sortland"
1999,"1870","Saithe",0.27,"Sortland"
1999,"1871","Atlantic cod",174.2315,"Andoy"
1999,"1871","Haddock",24.0378,"Andoy"
1999,"1871","Redfish",58.3628,"Andoy"
1999,"1871","Saithe",495.6242,"Andoy"
1999,"1874","Atlantic cod",471.7081,"Moskenes"
1999,"1874","Greenland halibut",5.94,"Moskenes"
1999,"1874","Haddock",106.4012,"Moskenes"
1999,"1874","Redfish",5.4027,"Moskenes"
1999,"1874","Saithe",723.1091,"Moskenes"
1999,"1903","Atlantic cod",110.9278,"Harstad"
1999,"1903","Haddock",34.1527,"Harstad"
1999,"1903","Redfish",182.337,"Harstad"
1999,"1903","Saithe",495.112,"Harstad"
1999,"1902","Atlantic cod",1476.616,"Tromso"
1999,"1902","Greenland halibut",131.3277,"Tromso"
1999,"1902","Haddock",143.0134,"Tromso"
1999,"1902","Redfish",74.7126,"Tromso"
1999,"1902","Saithe",355.2163,"Tromso"
1999,"1902","Shrimp",10.474,"Tromso"
1999,"1911","Atlantic cod",112.3635,"Kvaefjord"
1999,"1911","Haddock",6.2412,"Kvaefjord"
1999,"1911","Redfish",3.0167,"Kvaefjord"
1999,"1911","Saithe",74.9961,"Kvaefjord"
1999,"1927","Atlantic cod",30.552,"Tranoy"
1999,"1927","Haddock",3.6932,"Tranoy"
1999,"1927","Redfish",3.98,"Tranoy"
1999,"1927","Saithe",17.8601,"Tranoy"
1999,"1928","Atlantic cod",232.677,"Torsken"
1999,"1928","Greenland halibut",6.4572,"Torsken"
1999,"1928","Haddock",16.1756,"Torsken"
1999,"1928","Redfish",88.55,"Torsken"
1999,"1928","Saithe",246.9295,"Torsken"
1999,"1929","Atlantic cod",389.6715,"Berg"
1999,"1929","Atlantic herring",73.719,"Berg"
1999,"1929","Atlantic mackerel",10.714,"Berg"
1999,"1929","Greenland halibut",0.6,"Berg"
1999,"1929","Haddock",65.6026,"Berg"
1999,"1929","Redfish",8.166,"Berg"
1999,"1929","Saithe",111.4456,"Berg"
1999,"1931","Atlantic cod",623.3664,"Lenvik"
1999,"1931","Greenland halibut",44.5968,"Lenvik"
1999,"1931","Haddock",33.1636,"Lenvik"
1999,"1931","Redfish",46.1273,"Lenvik"
1999,"1931","Saithe",249.291,"Lenvik"
1999,"1933","Shrimp",0.19,"Balsfjord"
1999,"1936","Atlantic cod",1337.8466,"Karlsoy"
1999,"1936","Greenland halibut",62.6676,"Karlsoy"
1999,"1936","Haddock",180.5626,"Karlsoy"
1999,"1936","Redfish",41.3267,"Karlsoy"
1999,"1936","Saithe",392.3184,"Karlsoy"
1999,"1938","Atlantic cod",142.0275,"Lyngen"
1999,"1938","Haddock",31.577,"Lyngen"
1999,"1938","Redfish",3.902,"Lyngen"
1999,"1938","Saithe",70.1259,"Lyngen"
1999,"1940","Atlantic cod",0.339,"Kafjord"
1999,"1941","Atlantic cod",1464.03,"Skjervoy"
1999,"1941","Greenland halibut",38.4806,"Skjervoy"
1999,"1941","Haddock",147.9854,"Skjervoy"
1999,"1941","Redfish",167.3103,"Skjervoy"
1999,"1941","Saithe",648.3423,"Skjervoy"
1999,"1941","Shrimp",5.364,"Skjervoy"
1999,"1942","Atlantic cod",470.7499,"Nordreisa"
1999,"1942","Haddock",34.8957,"Nordreisa"
1999,"1942","Redfish",0.476,"Nordreisa"
1999,"1942","Saithe",322.0754,"Nordreisa"
1999,"1943","Atlantic cod",99.9615,"Kvaenangen"
1999,"1943","Haddock",2.2344,"Kvaenangen"
1999,"1943","Redfish",2.4932,"Kvaenangen"
1999,"1943","Saithe",37.6162,"Kvaenangen"
1999,"2002","Atlantic cod",1040.586,"Vardo"
1999,"2002","Greenland halibut",22.5216,"Vardo"
1999,"2002","Haddock",348.9262,"Vardo"
1999,"2002","Kingcrab",9.067,"Vardo"
1999,"2002","Redfish",13.3615,"Vardo"
1999,"2002","Saithe",110.9828,"Vardo"
1999,"2002","Shrimp",47.581,"Vardo"
1999,"2003","Atlantic cod",149.0145,"Vadso"
1999,"2003","Greenland halibut",0.3252,"Vadso"
1999,"2003","Haddock",21.441,"Vadso"
1999,"2003","Kingcrab",7.282,"Vadso"
1999,"2003","Redfish",0.258,"Vadso"
1999,"2003","Saithe",4.9287,"Vadso"
1999,"2004","Atlantic cod",1157.2697,"Hammerfest"
1999,"2004","Haddock",53.2323,"Hammerfest"
1999,"2004","Redfish",10.8185,"Hammerfest"
1999,"2004","Saithe",463.9129,"Hammerfest"
1999,"2012","Atlantic cod",5.082,"Alta"
1999,"2012","Haddock",0.1708,"Alta"
1999,"2012","Redfish",1.2958,"Alta"
1999,"2012","Saithe",0.994,"Alta"
1999,"2014","Atlantic cod",477.2985,"Loppa"
1999,"2014","Haddock",50.729,"Loppa"
1999,"2014","Redfish",48.869,"Loppa"
1999,"2014","Saithe",235.4827,"Loppa"
1999,"2015","Atlantic cod",952.2778,"Hasvik"
1999,"2015","Haddock",157.0733,"Hasvik"
1999,"2015","Redfish",10.663,"Hasvik"
1999,"2015","Saithe",206.5928,"Hasvik"
1999,"2017","Atlantic cod",542.613,"Kvalsund"
1999,"2017","Haddock",10.9746,"Kvalsund"
1999,"2017","Redfish",5.293,"Kvalsund"
1999,"2017","Saithe",69.9496,"Kvalsund"
1999,"2018","Atlantic cod",2350.9571,"Masoy"
1999,"2018","Haddock",231.2408,"Masoy"
1999,"2018","Redfish",14.0298,"Masoy"
1999,"2018","Saithe",466.6884,"Masoy"
1999,"2019","Atlantic cod",2318.5485,"Nordkapp"
1999,"2019","Haddock",152.2155,"Nordkapp"
1999,"2019","Redfish",55.7017,"Nordkapp"
1999,"2019","Saithe",655.8468,"Nordkapp"
1999,"2020","Atlantic cod",338.4161,"Porsanger"
1999,"2020","Haddock",10.437,"Porsanger"
1999,"2020","Saithe",19.6958,"Porsanger"
1999,"2022","Atlantic cod",1932.3215,"Lebesby"
1999,"2022","Greenland halibut",17.9628,"Lebesby"
1999,"2022","Haddock",166.9256,"Lebesby"
1999,"2022","Redfish",10.5227,"Lebesby"
1999,"2022","Saithe",254.0817,"Lebesby"
1999,"2023","Atlantic cod",297.9429,"Gamvik"
1999,"2023","Haddock",21.1551,"Gamvik"
1999,"2023","Redfish",0.428,"Gamvik"
1999,"2023","Saithe",19.9843,"Gamvik"
1999,"2024","Atlantic cod",801.4616,"Berlevag"
1999,"2024","Greenland halibut",22.3236,"Berlevag"
1999,"2024","Haddock",190.8716,"Berlevag"
