"Year","Municip_number","Species","Total_catch_new","Municip_name_new"
1994,"1804","Atlantic cod",383.3839,"Bodo"
1994,"1804","Atlantic herring",54122.615,"Bodo"
1994,"1804","Greenland halibut",10.6572,"Bodo"
1994,"1804","Haddock",106.9654,"Bodo"
1994,"1804","Redfish",102.7771,"Bodo"
1994,"1804","Saithe",166.1351,"Bodo"
1994,"1804","Shrimp",12.324,"Bodo"
1994,"1805","Atlantic cod",5.0055,"Narvik"
1994,"1805","Atlantic herring",6509.94,"Narvik"
1994,"1805","Haddock",0.4774,"Narvik"
1994,"1805","Redfish",0.759,"Narvik"
1994,"1805","Saithe",4.0869,"Narvik"
1994,"1805","Shrimp",1.037,"Narvik"
1994,"1811","Atlantic cod",30.7171,"Bindal"
1994,"1811","Haddock",3.57,"Bindal"
1994,"1811","Redfish",6.0189,"Bindal"
1994,"1811","Saithe",19.2437,"Bindal"
1994,"1812","Atlantic cod",1.4325,"Somna"
1994,"1812","Haddock",0.028,"Somna"
1994,"1812","Redfish",0.012,"Somna"
1994,"1812","Saithe",0.1095,"Somna"
1994,"1813","Atlantic cod",1191.6634,"Bronnoy"
1994,"1813","Haddock",88.767,"Bronnoy"
1994,"1813","Redfish",29.0307,"Bronnoy"
1994,"1813","Saithe",164.9387,"Bronnoy"
1994,"1813","Shrimp",3.348,"Bronnoy"
1994,"1815","Atlantic cod",599.3607,"Vega"
1994,"1815","Atlantic herring",83.9,"Vega"
1994,"1815","Haddock",67.487,"Vega"
1994,"1815","Redfish",99.3632,"Vega"
1994,"1815","Saithe",207.575,"Vega"
1994,"1816","Atlantic cod",1.734,"Vevelstad"
1994,"1816","Haddock",0.0784,"Vevelstad"
1994,"1816","Redfish",0.037,"Vevelstad"
1994,"1816","Saithe",0.2525,"Vevelstad"
1994,"1818","Atlantic cod",1451.655,"Heroy"
1994,"1818","Haddock",114.7356,"Heroy"
1994,"1818","Redfish",117.1187,"Heroy"
1994,"1818","Saithe",415.9108,"Heroy"
1994,"1818","Shrimp",73.137,"Heroy"
1994,"1820","Atlantic cod",100.0358,"Alstahaug"
1994,"1820","Haddock",17.7744,"Alstahaug"
1994,"1820","Redfish",6.644,"Alstahaug"
1994,"1820","Saithe",10.1888,"Alstahaug"
1994,"1822","Atlantic cod",2.0235,"Leirfjord"
1994,"1822","Haddock",0.5247,"Leirfjord"
1994,"1822","Redfish",1.321,"Leirfjord"
1994,"1822","Saithe",1.1152,"Leirfjord"
1994,"1822","Shrimp",2.372,"Leirfjord"
1994,"1824","Atlantic cod",0.3405,"Vefsn"
1994,"1824","Haddock",0.0532,"Vefsn"
1994,"1824","Redfish",0.191,"Vefsn"
1994,"1824","Saithe",0.2984,"Vefsn"
1994,"1827","Atlantic cod",472.1903,"Donna"
1994,"1827","Atlantic herring",149.371,"Donna"
1994,"1827","Haddock",31.521,"Donna"
1994,"1827","Redfish",174.9157,"Donna"
1994,"1827","Saithe",178.1495,"Donna"
1994,"1828","Atlantic cod",42.594,"Nesna"
1994,"1828","Atlantic herring",22.32,"Nesna"
1994,"1828","Haddock",8.1771,"Nesna"
1994,"1828","Redfish",23.8703,"Nesna"
1994,"1828","Saithe",26.547,"Nesna"
1994,"1828","Shrimp",0.38,"Nesna"
1994,"1832","Atlantic cod",1.4709,"Hemnes"
1994,"1832","Haddock",0.2184,"Hemnes"
1994,"1832","Redfish",0.012,"Hemnes"
1994,"1832","Saithe",0.1776,"Hemnes"
1994,"1832","Shrimp",0.62,"Hemnes"
1994,"1833","Atlantic cod",0.402,"Rana"
1994,"1833","Redfish",0.1,"Rana"
1994,"1833","Saithe",0.5244,"Rana"
1994,"1834","Atlantic cod",652.9307,"Luroy"
1994,"1834","Haddock",40.6277,"Luroy"
1994,"1834","Redfish",98.9374,"Luroy"
1994,"1834","Saithe",181.0821,"Luroy"
1994,"1835","Atlantic cod",3185.0459,"Traena"
1994,"1835","Atlantic herring",1901.522,"Traena"
1994,"1835","Haddock",159.9114,"Traena"
1994,"1835","Redfish",183.6178,"Traena"
1994,"1835","Saithe",886.1757,"Traena"
1994,"1836","Atlantic cod",953.0625,"Rodoy"
1994,"1836","Atlantic herring",54.957,"Rodoy"
1994,"1836","Greenland halibut",0.1859,"Rodoy"
1994,"1836","Haddock",77.553,"Rodoy"
1994,"1836","Redfish",136.6463,"Rodoy"
1994,"1836","Saithe",242.0625,"Rodoy"
1994,"1836","Shrimp",113.313,"Rodoy"
1994,"1837","Atlantic cod",711.8247,"Meloy"
1994,"1837","Haddock",358.4628,"Meloy"
1994,"1837","Redfish",24.6568,"Meloy"
1994,"1837","Saithe",171.3103,"Meloy"
1994,"1837","Shrimp",6.01,"Meloy"
1994,"1838","Atlantic cod",196.8429,"Gildeskal"
1994,"1838","Atlantic herring",25.194,"Gildeskal"
1994,"1838","Haddock",45.787,"Gildeskal"
1994,"1838","Redfish",40.6098,"Gildeskal"
1994,"1838","Saithe",141.8608,"Gildeskal"
1994,"1838","Shrimp",5.711,"Gildeskal"
1994,"1840","Atlantic cod",35.2643,"Saltdal"
1994,"1840","Haddock",2.954,"Saltdal"
1994,"1840","Redfish",4.4983,"Saltdal"
1994,"1840","Saithe",1.4279,"Saltdal"
1994,"1840","Shrimp",0.777,"Saltdal"
1994,"1841","Atlantic cod",8.1855,"Fauske"
1994,"1841","Haddock",0.1106,"Fauske"
1994,"1841","Redfish",4.4538,"Fauske"
1994,"1841","Saithe",12.1437,"Fauske"
1994,"1845","Atlantic cod",81.6375,"Sorfold"
1994,"1845","Haddock",23.093,"Sorfold"
1994,"1845","Redfish",27.9114,"Sorfold"
1994,"1845","Saithe",57.4987,"Sorfold"
1994,"1845","Shrimp",28.094,"Sorfold"
1994,"1848","Atlantic cod",1062.7345,"Steigen"
1994,"1848","Atlantic herring",2135.032,"Steigen"
1994,"1848","Haddock",140.819,"Steigen"
1994,"1848","Redfish",93.418,"Steigen"
1994,"1848","Saithe",359.4382,"Steigen"
1994,"1849","Atlantic herring",245.308,"Hamaroy"
1994,"1850","Atlantic cod",549.2175,"Tysfjord"
1994,"1850","Atlantic herring",8530.09,"Tysfjord"
1994,"1850","Haddock",5.3844,"Tysfjord"
1994,"1850","Redfish",1.8368,"Tysfjord"
1994,"1850","Saithe",286.0511,"Tysfjord"
1994,"1851","Atlantic cod",1098.3678,"Lodingen"
1994,"1851","Atlantic herring",1407.745,"Lodingen"
1994,"1851","Haddock",3.2858,"Lodingen"
1994,"1851","Redfish",8.099,"Lodingen"
1994,"1851","Saithe",259.8102,"Lodingen"
1994,"1852","Atlantic herring",1877.815,"Tjeldsund"
1994,"1853","Atlantic cod",7.995,"Evenes"
1994,"1853","Atlantic herring",5245.337,"Evenes"
1994,"1853","Saithe",0.297,"Evenes"
1994,"1854","Atlantic cod",0.228,"Ballangen"
1994,"1854","Atlantic herring",2774.116,"Ballangen"
1994,"1854","Haddock",0.1624,"Ballangen"
1994,"1854","Saithe",0.0243,"Ballangen"
1994,"1856","Atlantic cod",9589.6566,"Rost"
1994,"1856","Haddock",267.3705,"Rost"
1994,"1856","Redfish",89.1184,"Rost"
1994,"1856","Saithe",1104.1255,"Rost"
1994,"1857","Atlantic cod",6810.4978,"Vaeroy"
1994,"1857","Atlantic herring",750.296,"Vaeroy"
1994,"1857","Greenland halibut",45.468,"Vaeroy"
1994,"1857","Haddock",274.9533,"Vaeroy"
1994,"1857","Redfish",47.9604,"Vaeroy"
1994,"1857","Saithe",686.9561,"Vaeroy"
1994,"1859","Atlantic cod",11533.2066,"Flakstad"
1994,"1859","Greenland halibut",86.1264,"Flakstad"
1994,"1859","Haddock",563.4799,"Flakstad"
1994,"1859","Redfish",66.5965,"Flakstad"
1994,"1859","Saithe",834.8261,"Flakstad"
1994,"1860","Atlantic cod",12513.9632,"Vestvagoy"
1994,"1860","Atlantic herring",19.343,"Vestvagoy"
1994,"1860","Greenland halibut",24.264,"Vestvagoy"
1994,"1860","Haddock",454.9078,"Vestvagoy"
1994,"1860","Redfish",97.5731,"Vestvagoy"
1994,"1860","Saithe",933.8486,"Vestvagoy"
1994,"1865","Atlantic cod",19135.3739,"Vagan"
1994,"1865","Atlantic herring",17185.5874,"Vagan"
1994,"1865","Greenland halibut",22.9884,"Vagan"
1994,"1865","Haddock",1108.0638,"Vagan"
1994,"1865","Redfish",59.5664,"Vagan"
1994,"1865","Saithe",1255.5571,"Vagan"
1994,"1865","Shrimp",1.745,"Vagan"
1994,"1866","Atlantic cod",302.4333,"Hadsel"
1994,"1866","Atlantic herring",260.084,"Hadsel"
1994,"1866","Greenland halibut",6.8724,"Hadsel"
1994,"1866","Haddock",197.1841,"Hadsel"
1994,"1866","Redfish",20.4789,"Hadsel"
1994,"1866","Saithe",225.5947,"Hadsel"
1994,"1866","Shrimp",1.458,"Hadsel"
1994,"1867","Atlantic cod",4360.2427,"Bo"
1994,"1867","Atlantic herring",81.393,"Bo"
1994,"1867","Greenland halibut",21.744,"Bo"
1994,"1867","Haddock",342.539,"Bo"
1994,"1867","Redfish",20.0659,"Bo"
1994,"1867","Saithe",1760.5733,"Bo"
1994,"1868","Atlantic cod",8888.6469,"Oksnes"
1994,"1868","Atlantic herring",118.286,"Oksnes"
1994,"1868","Greenland halibut",375.6979,"Oksnes"
1994,"1868","Haddock",1247.7289,"Oksnes"
1994,"1868","Redfish",335.8641,"Oksnes"
1994,"1868","Saithe",1891.8308,"Oksnes"
1994,"1870","Atlantic cod",1.7085,"Sortland"
1994,"1870","Atlantic herring",2023.832,"Sortland"
1994,"1870","Haddock",0.3206,"Sortland"
1994,"1870","Redfish",0.71,"Sortland"
1994,"1870","Saithe",3.5684,"Sortland"
1994,"1871","Atlantic cod",5433.8524,"Andoy"
1994,"1871","Greenland halibut",252.7561,"Andoy"
1994,"1871","Haddock",1130.1932,"Andoy"
1994,"1871","Redfish",302.146,"Andoy"
1994,"1871","Saithe",1092.469,"Andoy"
1994,"1871","Shrimp",0.18,"Andoy"
1994,"1874","Atlantic cod",6762.4315,"Moskenes"
1994,"1874","Greenland halibut",23.0496,"Moskenes"
1994,"1874","Haddock",518.0293,"Moskenes"
1994,"1874","Redfish",26.6963,"Moskenes"
1994,"1874","Saithe",982.9761,"Moskenes"
1994,"1903","Atlantic cod",1077.5932,"Harstad"
1994,"1903","Atlantic herring",580.488,"Harstad"
1994,"1903","Greenland halibut",0.2628,"Harstad"
1994,"1903","Haddock",153.4962,"Harstad"
1994,"1903","Redfish",415.711,"Harstad"
1994,"1903","Saithe",1088.2946,"Harstad"
1994,"1903","Shrimp",0.21,"Harstad"
1994,"1902","Atlantic cod",6303.9292,"Tromso"
1994,"1902","Atlantic herring",27206.6748,"Tromso"
1994,"1902","Greenland halibut",84.5936,"Tromso"
1994,"1902","Haddock",946.039,"Tromso"
1994,"1902","Redfish",226.0889,"Tromso"
1994,"1902","Saithe",15406.3064,"Tromso"
1994,"1902","Shrimp",84.569,"Tromso"
1994,"1911","Atlantic cod",188.0715,"Kvaefjord"
1994,"1911","Atlantic herring",126.555,"Kvaefjord"
1994,"1911","Haddock",9.8588,"Kvaefjord"
1994,"1911","Redfish",7.2126,"Kvaefjord"
1994,"1911","Saithe",44.0404,"Kvaefjord"
1994,"1913","Atlantic cod",0.3,"Skanland"
1994,"1913","Shrimp",11.009,"Skanland"
1994,"1917","Atlantic cod",0.1875,"Ibestad"
1994,"1917","Atlantic herring",111.066,"Ibestad"
1994,"1917","Shrimp",60.9094,"Ibestad"
1994,"1919","Atlantic cod",1.9635,"Gratangen"
1994,"1919","Haddock",0.1484,"Gratangen"
1994,"1919","Redfish",0.243,"Gratangen"
1994,"1919","Saithe",0.9642,"Gratangen"
1994,"1920","Redfish",0.39,"Lavangen"
1994,"1920","Saithe",0.081,"Lavangen"
1994,"1924","Atlantic cod",0.0975,"Malselv"
1994,"1924","Haddock",0.154,"Malselv"
1994,"1926","Atlantic cod",519.0388,"Dyroy"
1994,"1926","Haddock",51.3114,"Dyroy"
1994,"1926","Redfish",63.457,"Dyroy"
1994,"1926","Saithe",137.996,"Dyroy"
1994,"1927","Atlantic cod",13.701,"Tranoy"
1994,"1927","Haddock",2.4948,"Tranoy"
1994,"1927","Redfish",2.2616,"Tranoy"
1994,"1927","Saithe",2.0905,"Tranoy"
1994,"1928","Atlantic cod",5399.0915,"Torsken"
1994,"1928","Atlantic herring",989.575,"Torsken"
1994,"1928","Greenland halibut",150.2014,"Torsken"
1994,"1928","Haddock",301.3201,"Torsken"
1994,"1928","Redfish",224.3491,"Torsken"
1994,"1928","Saithe",1007.8567,"Torsken"
1994,"1929","Atlantic cod",3526.9815,"Berg"
1994,"1929","Atlantic herring",227.185,"Berg"
1994,"1929","Greenland halibut",34.6241,"Berg"
1994,"1929","Haddock",335.4414,"Berg"
1994,"1929","Redfish",50.4712,"Berg"
1994,"1929","Saithe",364.4574,"Berg"
1994,"1929","Shrimp",1.317,"Berg"
1994,"1931","Atlantic cod",5345.3151,"Lenvik"
1994,"1931","Atlantic herring",1284.643,"Lenvik"
1994,"1931","Greenland halibut",190.2553,"Lenvik"
1994,"1931","Haddock",184.2696,"Lenvik"
1994,"1931","Redfish",162.5979,"Lenvik"
1994,"1931","Saithe",1172.373,"Lenvik"
1994,"1931","Shrimp",17.381,"Lenvik"
1994,"1933","Atlantic cod",1.185,"Balsfjord"
1994,"1933","Haddock",0.2926,"Balsfjord"
1994,"1933","Redfish",1.5075,"Balsfjord"
1994,"1936","Atlantic cod",5580.6979,"Karlsoy"
1994,"1936","Greenland halibut",0.3776,"Karlsoy"
1994,"1936","Haddock",670.9735,"Karlsoy"
1994,"1936","Redfish",92.8851,"Karlsoy"
1994,"1936","Saithe",268.6308,"Karlsoy"
1994,"1938","Atlantic cod",395.3281,"Lyngen"
1994,"1938","Haddock",91.2829,"Lyngen"
1994,"1938","Redfish",33.8245,"Lyngen"
1994,"1938","Saithe",143.4721,"Lyngen"
1994,"1938","Shrimp",180.4885,"Lyngen"
1994,"1939","Atlantic cod",0.9585,"Storfjord"
1994,"1939","Haddock",0.098,"Storfjord"
1994,"1939","Redfish",0.5741,"Storfjord"
1994,"1940","Atlantic cod",3.414,"Kafjord"
1994,"1940","Haddock",0.0392,"Kafjord"
1994,"1940","Saithe",1.3906,"Kafjord"
1994,"1941","Atlantic cod",2661.0596,"Skjervoy"
1994,"1941","Greenland halibut",43.8852,"Skjervoy"
1994,"1941","Haddock",972.2266,"Skjervoy"
1994,"1941","Redfish",265.2792,"Skjervoy"
1994,"1941","Saithe",420.0184,"Skjervoy"
1994,"1941","Shrimp",106.797,"Skjervoy"
1994,"1942","Atlantic cod",1984.2421,"Nordreisa"
1994,"1942","Greenland halibut",0.1284,"Nordreisa"
1994,"1942","Haddock",113.5263,"Nordreisa"
1994,"1942","Redfish",153.8457,"Nordreisa"
1994,"1942","Saithe",275.1621,"Nordreisa"
1994,"1942","Shrimp",2.9565,"Nordreisa"
1994,"1943","Atlantic cod",1940.3359,"Kvaenangen"
1994,"1943","Greenland halibut",6.048,"Kvaenangen"
1994,"1943","Haddock",72.7822,"Kvaenangen"
1994,"1943","Redfish",26.9367,"Kvaenangen"
1994,"1943","Saithe",899.3477,"Kvaenangen"
1994,"2002","Atlantic cod",6349.8432,"Vardo"
1994,"2002","Greenland halibut",149.106,"Vardo"
1994,"2002","Haddock",2727.6649,"Vardo"
1994,"2002","Redfish",18.8628,"Vardo"
1994,"2002","Saithe",220.7352,"Vardo"
1994,"2002","Shrimp",266.18,"Vardo"
1994,"2003","Atlantic cod",349.5774,"Vadso"
1994,"2003","Haddock",105.6847,"Vadso"
1994,"2003","Redfish",0.0182,"Vadso"
1994,"2003","Saithe",499.7214,"Vadso"
1994,"2003","Shrimp",144.683,"Vadso"
1994,"2004","Atlantic cod",2350.337,"Hammerfest"
1994,"2004","Greenland halibut",12.204,"Hammerfest"
1994,"2004","Haddock",633.2471,"Hammerfest"
1994,"2004","Redfish",54.669,"Hammerfest"
1994,"2004","Saithe",673.4817,"Hammerfest"
1994,"2004","Shrimp",0.3,"Hammerfest"
1994,"2012","Atlantic cod",244.5356,"Alta"
1994,"2012","Atlantic herring",67.89,"Alta"
1994,"2012","Haddock",5.0088,"Alta"
1994,"2012","Redfish",1.5838,"Alta"
1994,"2012","Saithe",3.2192,"Alta"
1994,"2014","Atlantic cod",1755.8037,"Loppa"
1994,"2014","Greenland halibut",0.012,"Loppa"
1994,"2014","Haddock",270.1604,"Loppa"
1994,"2014","Redfish",199.9863,"Loppa"
1994,"2014","Saithe",180.0064,"Loppa"
1994,"2015","Atlantic cod",2537.216,"Hasvik"
1994,"2015","Atlantic herring",20,"Hasvik"
1994,"2015","Haddock",555.8464,"Hasvik"
1994,"2015","Redfish",36.0883,"Hasvik"
1994,"2015","Saithe",962.9191,"Hasvik"
1994,"2015","Shrimp",1.917,"Hasvik"
1994,"2017","Atlantic cod",712.4175,"Kvalsund"
1994,"2017","Haddock",59.661,"Kvalsund"
1994,"2017","Redfish",4.4906,"Kvalsund"
1994,"2017","Saithe",40.8046,"Kvalsund"
1994,"2017","Shrimp",0.16,"Kvalsund"
1994,"2018","Atlantic cod",4836.9761,"Masoy"
1994,"2018","Haddock",1019.1039,"Masoy"
1994,"2018","Redfish",34.0477,"Masoy"
1994,"2018","Saithe",613.3615,"Masoy"
1994,"2019","Atlantic cod",7628.5668,"Nordkapp"
1994,"2019","Greenland halibut",0.2484,"Nordkapp"
1994,"2019","Haddock",1867.6256,"Nordkapp"
1994,"2019","Redfish",201.7386,"Nordkapp"
1994,"2019","Saithe",1158.6761,"Nordkapp"
1994,"2020","Atlantic cod",284.6665,"Porsanger"
1994,"2020","Haddock",15.2404,"Porsanger"
1994,"2020","Redfish",0.043,"Porsanger"
1994,"2020","Saithe",2.4202,"Porsanger"
1994,"2022","Atlantic cod",2698.0863,"Lebesby"
1994,"2022","Greenland halibut",17.6976,"Lebesby"
1994,"2022","Haddock",944.281,"Lebesby"
1994,"2022","Redfish",90.1123,"Lebesby"
1994,"2022","Saithe",236.0442,"Lebesby"
1994,"2023","Atlantic cod",3722.0275,"Gamvik"
1994,"2023","Greenland halibut",441.777,"Gamvik"
1994,"2023","Haddock",1991.7095,"Gamvik"
1994,"2023","Redfish",19.4712,"Gamvik"
1994,"2023","Saithe",111.7756,"Gamvik"
1994,"2024","Atlantic cod",3392.347,"Berlevag"
1994,"2024","Greenland halibut",72.4416,"Berlevag"
1994,"2024","Haddock",3263.5527,"Berlevag"
1994,"2024","Redfish",20.7914,"Berlevag"
1994,"2024","Saithe",724.2313,"Berlevag"
1994,"2025","Atlantic cod",0.183,"Tana"
1994,"2025","Saithe",0.5198,"Tana"
1994,"2027","Atlantic cod",0.045,"Nesseby"
1994,"2027","Haddock",0.63,"Nesseby"
1994,"2028","Atlantic cod",10262.7815,"Batsfjord"
1994,"2028","Greenland halibut",363.336,"Batsfjord"
1994,"2028","Haddock",5907.8759,"Batsfjord"
1994,"2028","Redfish",134.6581,"Batsfjord"
1994,"2028","Saithe",1414.2586,"Batsfjord"
1994,"2028","Shrimp",29.736,"Batsfjord"
1994,"2030","Atlantic cod",236.5775,"Sor-Varanger"
1994,"2030","Haddock",31.2228,"Sor-Varanger"
1994,"2030","Kingcrab",31.846,"Sor-Varanger"
1994,"2030","Redfish",2.642,"Sor-Varanger"
1994,"2030","Saithe",4.4858,"Sor-Varanger"
1994,"2030","Shrimp",46.7495,"Sor-Varanger"
1995,"1804","Atlantic cod",522.3764,"Bodo"
1995,"1804","Atlantic herring",62127.141,"Bodo"
1995,"1804","Haddock",90.9106,"Bodo"
1995,"1804","Redfish",150.1577,"Bodo"
1995,"1804","Saithe",269.3686,"Bodo"
1995,"1804","Shrimp",19.8366,"Bodo"
1995,"1805","Atlantic cod",4.794,"Narvik"
1995,"1805","Atlantic herring",82.991,"Narvik"
1995,"1805","Haddock",0.049,"Narvik"
1995,"1805","Redfish",3.112,"Narvik"
1995,"1805","Saithe",4.3569,"Narvik"
1995,"1805","Shrimp",2.391,"Narvik"
1995,"1811","Atlantic cod",46.3677,"Bindal"
1995,"1811","Haddock",3.78,"Bindal"
1995,"1811","Redfish",2.147,"Bindal"
1995,"1811","Saithe",14.2958,"Bindal"
1995,"1812","Atlantic cod",0.189,"Somna"
1995,"1812","Haddock",0.2506,"Somna"
1995,"1812","Saithe",0.0608,"Somna"
1995,"1813","Atlantic cod",364.9626,"Bronnoy"
1995,"1813","Haddock",41.3125,"Bronnoy"
1995,"1813","Redfish",59.3607,"Bronnoy"
1995,"1813","Saithe",161.2246,"Bronnoy"
1995,"1813","Shrimp",3.82,"Bronnoy"
1995,"1815","Atlantic cod",575.2298,"Vega"
1995,"1815","Haddock",48.853,"Vega"
1995,"1815","Redfish",27.6564,"Vega"
1995,"1815","Saithe",216.6325,"Vega"
1995,"1816","Atlantic cod",0.267,"Vevelstad"
1995,"1816","Redfish",0.04,"Vevelstad"
1995,"1816","Saithe",0.027,"Vevelstad"
1995,"1818","Atlantic cod",1028.3485,"Heroy"
1995,"1818","Haddock",117.8587,"Heroy"
1995,"1818","Redfish",145.8175,"Heroy"
1995,"1818","Saithe",605.9398,"Heroy"
1995,"1818","Shrimp",86.672,"Heroy"
1995,"1820","Atlantic cod",100.0883,"Alstahaug"
1995,"1820","Haddock",18.6942,"Alstahaug"
1995,"1820","Redfish",8.8481,"Alstahaug"
1995,"1820","Saithe",12.4122,"Alstahaug"
1995,"1822","Atlantic cod",0.864,"Leirfjord"
1995,"1822","Haddock",0.0266,"Leirfjord"
1995,"1822","Redfish",0.3418,"Leirfjord"
1995,"1822","Saithe",0.1013,"Leirfjord"
1995,"1822","Shrimp",4.63,"Leirfjord"
1995,"1824","Atlantic cod",0.27,"Vefsn"
1995,"1824","Haddock",0.0168,"Vefsn"
1995,"1824","Redfish",0.172,"Vefsn"
1995,"1824","Saithe",0.5375,"Vefsn"
1995,"1827","Atlantic cod",440.5801,"Donna"
1995,"1827","Atlantic herring",10.22,"Donna"
1995,"1827","Haddock",27.5219,"Donna"
1995,"1827","Redfish",210.607,"Donna"
1995,"1827","Saithe",190.8868,"Donna"
1995,"1828","Atlantic cod",42.7868,"Nesna"
1995,"1828","Haddock",12.2397,"Nesna"
1995,"1828","Redfish",39.9228,"Nesna"
1995,"1828","Saithe",28.3866,"Nesna"
1995,"1828","Shrimp",0.43,"Nesna"
1995,"1832","Atlantic cod",0.7074,"Hemnes"
1995,"1832","Haddock",0.0882,"Hemnes"
1995,"1832","Saithe",0.075,"Hemnes"
1995,"1833","Atlantic cod",0.0135,"Rana"
1995,"1833","Haddock",0.14,"Rana"
1995,"1833","Redfish",0.2805,"Rana"
1995,"1833","Saithe",0.2295,"Rana"
1995,"1834","Atlantic cod",500.3618,"Luroy"
1995,"1834","Haddock",42.4265,"Luroy"
1995,"1834","Redfish",104.2764,"Luroy"
1995,"1834","Saithe",295.8221,"Luroy"
1995,"1834","Shrimp",0.65,"Luroy"
1995,"1835","Atlantic cod",2019.1371,"Traena"
1995,"1835","Atlantic herring",4343.799,"Traena"
1995,"1835","Greenland halibut",40.0656,"Traena"
1995,"1835","Haddock",111.7552,"Traena"
1995,"1835","Redfish",166.4729,"Traena"
1995,"1835","Saithe",1028.9785,"Traena"
1995,"1835","Shrimp",0.677,"Traena"
1995,"1836","Atlantic cod",395.2433,"Rodoy"
1995,"1836","Haddock",60.76,"Rodoy"
1995,"1836","Redfish",173.5461,"Rodoy"
1995,"1836","Saithe",358.6697,"Rodoy"
1995,"1836","Shrimp",149.267,"Rodoy"
1995,"1837","Atlantic cod",447.9887,"Meloy"
1995,"1837","Haddock",196.5796,"Meloy"
1995,"1837","Redfish",54.4313,"Meloy"
1995,"1837","Saithe",221.1062,"Meloy"
1995,"1837","Shrimp",4.58,"Meloy"
1995,"1838","Atlantic cod",89.2256,"Gildeskal"
1995,"1838","Atlantic herring",0.5,"Gildeskal"
1995,"1838","Haddock",18.3316,"Gildeskal"
1995,"1838","Redfish",37.499,"Gildeskal"
1995,"1838","Saithe",209.6223,"Gildeskal"
1995,"1838","Shrimp",6.3195,"Gildeskal"
1995,"1840","Atlantic cod",44.2771,"Saltdal"
1995,"1840","Haddock",1.1676,"Saltdal"
1995,"1840","Redfish",2.3857,"Saltdal"
1995,"1840","Saithe",5.6377,"Saltdal"
1995,"1840","Shrimp",0.108,"Saltdal"
1995,"1841","Atlantic cod",5.6678,"Fauske"
1995,"1841","Haddock",0.8036,"Fauske"
1995,"1841","Redfish",6.5843,"Fauske"
1995,"1841","Saithe",8.9739,"Fauske"
1995,"1845","Atlantic cod",95.8958,"Sorfold"
1995,"1845","Haddock",7.5502,"Sorfold"
1995,"1845","Redfish",18.721,"Sorfold"
1995,"1845","Saithe",30.1447,"Sorfold"
1995,"1845","Shrimp",28.347,"Sorfold"
1995,"1848","Atlantic cod",1067.4027,"Steigen"
1995,"1848","Atlantic herring",2285.103,"Steigen"
1995,"1848","Haddock",74.8426,"Steigen"
1995,"1848","Redfish",140.644,"Steigen"
1995,"1848","Saithe",500.4641,"Steigen"
1995,"1849","Atlantic herring",4037.318,"Hamaroy"
1995,"1850","Atlantic cod",529.8555,"Tysfjord"
1995,"1850","Atlantic herring",10448.125,"Tysfjord"
1995,"1850","Haddock",9.6345,"Tysfjord"
1995,"1850","Redfish",3.1751,"Tysfjord"
1995,"1850","Saithe",450.2284,"Tysfjord"
1995,"1851","Atlantic cod",923.1146,"Lodingen"
1995,"1851","Atlantic herring",1933.096,"Lodingen"
1995,"1851","Haddock",3.8962,"Lodingen"
1995,"1851","Redfish",18.1662,"Lodingen"
1995,"1851","Saithe",523.8135,"Lodingen"
1995,"1852","Atlantic cod",4.338,"Tjeldsund"
1995,"1852","Atlantic herring",799.353,"Tjeldsund"
1995,"1852","Haddock",0.3346,"Tjeldsund"
1995,"1852","Saithe",0.216,"Tjeldsund"
1995,"1853","Atlantic cod",1.83,"Evenes"
1995,"1853","Atlantic herring",117.18,"Evenes"
1995,"1853","Saithe",1.4648,"Evenes"
1995,"1854","Atlantic cod",0.024,"Ballangen"
1995,"1854","Atlantic herring",1003.089,"Ballangen"
1995,"1854","Haddock",0.0504,"Ballangen"
1995,"1856","Atlantic cod",8736.9198,"Rost"
1995,"1856","Atlantic herring",95.972,"Rost"
1995,"1856","Haddock",206.4587,"Rost"
1995,"1856","Redfish",124.0228,"Rost"
1995,"1856","Saithe",2154.9311,"Rost"
1995,"1857","Atlantic cod",7186.8169,"Vaeroy"
1995,"1857","Atlantic herring",3100.888,"Vaeroy"
1995,"1857","Greenland halibut",84.828,"Vaeroy"
1995,"1857","Haddock",205.3407,"Vaeroy"
1995,"1857","Redfish",45.1729,"Vaeroy"
1995,"1857","Saithe",835.5399,"Vaeroy"
1995,"1859","Atlantic cod",11885.8254,"Flakstad"
1995,"1859","Greenland halibut",403.7284,"Flakstad"
1995,"1859","Haddock",453.0315,"Flakstad"
1995,"1859","Redfish",79.1823,"Flakstad"
1995,"1859","Saithe",1776.0088,"Flakstad"
1995,"1860","Atlantic cod",10609.6758,"Vestvagoy"
1995,"1860","Greenland halibut",102.6126,"Vestvagoy"
1995,"1860","Haddock",533.6603,"Vestvagoy"
1995,"1860","Redfish",89.6237,"Vestvagoy"
1995,"1860","Saithe",2370.4179,"Vestvagoy"
1995,"1865","Atlantic cod",16037.8749,"Vagan"
1995,"1865","Atlantic herring",14989.964,"Vagan"
1995,"1865","Greenland halibut",115.878,"Vagan"
1995,"1865","Haddock",1138.8511,"Vagan"
1995,"1865","Redfish",78.2897,"Vagan"
1995,"1865","Saithe",2032.2314,"Vagan"
1995,"1866","Atlantic cod",2219.1009,"Hadsel"
1995,"1866","Greenland halibut",52.9968,"Hadsel"
1995,"1866","Haddock",1029.3289,"Hadsel"
