"Year","Municip_number","Species","Total_catch_new","Municip_name_new"
1994,"1804","Atlantic cod",383.3839,"Bodo"
1994,"1804","Atlantic herring",47352.602,"Bodo"
1994,"1804","Greenland halibut",10.6572,"Bodo"
1994,"1804","Haddock",106.9654,"Bodo"
1994,"1804","Redfish",102.7771,"Bodo"
1994,"1804","Saithe",166.1351,"Bodo"
1994,"1804","Shrimp",12.324,"Bodo"
1994,"1805","Atlantic cod",5.0055,"Narvik"
1994,"1805","Atlantic herring",6509.94,"Narvik"
1994,"1805","Haddock",0.4774,"Narvik"
1994,"1805","Redfish",0.759,"Narvik"
1994,"1805","Saithe",4.0869,"Narvik"
1994,"1805","Shrimp",1.037,"Narvik"
1994,"1811","Atlantic cod",30.7171,"Bindal"
1994,"1811","Haddock",3.57,"Bindal"
1994,"1811","Redfish",6.0189,"Bindal"
1994,"1811","Saithe",19.2437,"Bindal"
1994,"1812","Atlantic cod",1.4325,"Somna"
1994,"1812","Haddock",0.028,"Somna"
1994,"1812","Redfish",0.012,"Somna"
1994,"1812","Saithe",0.1095,"Somna"
1994,"1813","Atlantic cod",1191.6634,"Bronnoy"
1994,"1813","Haddock",88.767,"Bronnoy"
1994,"1813","Redfish",29.0307,"Bronnoy"
1994,"1813","Saithe",164.9387,"Bronnoy"
1994,"1813","Shrimp",3.348,"Bronnoy"
1994,"1815","Atlantic cod",587.8632,"Vega"
1994,"1815","Atlantic herring",83.9,"Vega"
1994,"1815","Haddock",59.241,"Vega"
1994,"1815","Redfish",99.3632,"Vega"
1994,"1815","Saithe",207.575,"Vega"
1994,"1816","Atlantic cod",1.734,"Vevelstad"
1994,"1816","Haddock",0.0784,"Vevelstad"
1994,"1816","Redfish",0.037,"Vevelstad"
1994,"1816","Saithe",0.2525,"Vevelstad"
1994,"1818","Atlantic cod",1451.655,"Heroy"
1994,"1818","Haddock",114.7356,"Heroy"
1994,"1818","Redfish",117.1187,"Heroy"
1994,"1818","Saithe",415.9108,"Heroy"
1994,"1818","Shrimp",73.137,"Heroy"
1994,"1820","Atlantic cod",100.0358,"Alstahaug"
1994,"1820","Haddock",17.7744,"Alstahaug"
1994,"1820","Redfish",6.644,"Alstahaug"
1994,"1820","Saithe",10.1888,"Alstahaug"
1994,"1822","Atlantic cod",2.0235,"Leirfjord"
1994,"1822","Haddock",0.5247,"Leirfjord"
1994,"1822","Redfish",1.321,"Leirfjord"
1994,"1822","Saithe",1.1152,"Leirfjord"
1994,"1822","Shrimp",2.372,"Leirfjord"
1994,"1824","Atlantic cod",0.3405,"Vefsn"
1994,"1824","Haddock",0.0532,"Vefsn"
1994,"1824","Redfish",0.191,"Vefsn"
1994,"1824","Saithe",0.2984,"Vefsn"
1994,"1827","Atlantic cod",472.1903,"Donna"
1994,"1827","Atlantic herring",149.371,"Donna"
1994,"1827","Haddock",31.521,"Donna"
1994,"1827","Redfish",174.9157,"Donna"
1994,"1827","Saithe",178.1495,"Donna"
1994,"1828","Atlantic cod",42.594,"Nesna"
1994,"1828","Atlantic herring",22.32,"Nesna"
1994,"1828","Haddock",8.1771,"Nesna"
1994,"1828","Redfish",23.8703,"Nesna"
1994,"1828","Saithe",26.547,"Nesna"
1994,"1828","Shrimp",0.38,"Nesna"
1994,"1832","Atlantic cod",1.4709,"Hemnes"
1994,"1832","Haddock",0.2184,"Hemnes"
1994,"1832","Redfish",0.012,"Hemnes"
1994,"1832","Saithe",0.1776,"Hemnes"
1994,"1832","Shrimp",0.62,"Hemnes"
1994,"1833","Atlantic cod",0.402,"Rana"
1994,"1833","Redfish",0.1,"Rana"
1994,"1833","Saithe",0.5244,"Rana"
1994,"1834","Atlantic cod",652.9307,"Luroy"
1994,"1834","Haddock",40.6277,"Luroy"
1994,"1834","Redfish",89.2404,"Luroy"
1994,"1834","Saithe",181.0821,"Luroy"
1994,"1835","Atlantic cod",3185.0459,"Traena"
1994,"1835","Atlantic herring",1901.522,"Traena"
1994,"1835","Haddock",159.8904,"Traena"
1994,"1835","Redfish",164.7308,"Traena"
1994,"1835","Saithe",886.1757,"Traena"
1994,"1836","Atlantic cod",934.3155,"Rodoy"
1994,"1836","Atlantic herring",54.957,"Rodoy"
1994,"1836","Greenland halibut",0.1859,"Rodoy"
1994,"1836","Haddock",77.553,"Rodoy"
1994,"1836","Redfish",136.6463,"Rodoy"
1994,"1836","Saithe",242.0625,"Rodoy"
1994,"1836","Shrimp",113.313,"Rodoy"
1994,"1837","Atlantic cod",711.8247,"Meloy"
1994,"1837","Haddock",358.4628,"Meloy"
1994,"1837","Redfish",24.6568,"Meloy"
1994,"1837","Saithe",171.3103,"Meloy"
1994,"1837","Shrimp",6.01,"Meloy"
1994,"1838","Atlantic cod",196.8429,"Gildeskal"
1994,"1838","Atlantic herring",25.194,"Gildeskal"
1994,"1838","Haddock",45.787,"Gildeskal"
1994,"1838","Redfish",40.6098,"Gildeskal"
1994,"1838","Saithe",141.8608,"Gildeskal"
1994,"1838","Shrimp",5.711,"Gildeskal"
1994,"1840","Atlantic cod",35.2643,"Saltdal"
1994,"1840","Haddock",2.954,"Saltdal"
1994,"1840","Redfish",4.4983,"Saltdal"
1994,"1840","Saithe",1.4279,"Saltdal"
1994,"1840","Shrimp",0.777,"Saltdal"
1994,"1841","Atlantic cod",8.1855,"Fauske"
1994,"1841","Haddock",0.1106,"Fauske"
1994,"1841","Redfish",4.4538,"Fauske"
1994,"1841","Saithe",12.1437,"Fauske"
1994,"1845","Atlantic cod",81.6375,"Sorfold"
1994,"1845","Haddock",23.093,"Sorfold"
1994,"1845","Redfish",27.9114,"Sorfold"
1994,"1845","Saithe",57.4987,"Sorfold"
1994,"1845","Shrimp",28.094,"Sorfold"
1994,"1848","Atlantic cod",1062.7345,"Steigen"
1994,"1848","Atlantic herring",2061.912,"Steigen"
1994,"1848","Haddock",140.819,"Steigen"
1994,"1848","Redfish",93.418,"Steigen"
1994,"1848","Saithe",359.4382,"Steigen"
1994,"1849","Atlantic herring",245.308,"Hamaroy"
1994,"1850","Atlantic cod",549.2175,"Tysfjord"
1994,"1850","Atlantic herring",8475.09,"Tysfjord"
1994,"1850","Haddock",5.3844,"Tysfjord"
1994,"1850","Redfish",1.8368,"Tysfjord"
1994,"1850","Saithe",286.0511,"Tysfjord"
1994,"1851","Atlantic cod",1098.3678,"Lodingen"
1994,"1851","Atlantic herring",1407.745,"Lodingen"
1994,"1851","Haddock",3.2858,"Lodingen"
1994,"1851","Redfish",8.099,"Lodingen"
1994,"1851","Saithe",259.8102,"Lodingen"
1994,"1852","Atlantic herring",893.875,"Tjeldsund"
1994,"1853","Atlantic cod",7.995,"Evenes"
1994,"1853","Atlantic herring",5245.337,"Evenes"
1994,"1853","Saithe",0.297,"Evenes"
1994,"1854","Atlantic cod",0.228,"Ballangen"
1994,"1854","Atlantic herring",2774.116,"Ballangen"
1994,"1854","Haddock",0.1624,"Ballangen"
1994,"1854","Saithe",0.0243,"Ballangen"
1994,"1856","Atlantic cod",9361.1151,"Rost"
1994,"1856","Haddock",266.7181,"Rost"
1994,"1856","Redfish",88.6264,"Rost"
1994,"1856","Saithe",1091.4161,"Rost"
1994,"1857","Atlantic cod",6529.5403,"Vaeroy"
1994,"1857","Atlantic herring",750.296,"Vaeroy"
1994,"1857","Greenland halibut",45.468,"Vaeroy"
1994,"1857","Haddock",273.8837,"Vaeroy"
1994,"1857","Redfish",47.9604,"Vaeroy"
1994,"1857","Saithe",555.4422,"Vaeroy"
1994,"1859","Atlantic cod",11352.9951,"Flakstad"
1994,"1859","Greenland halibut",86.1156,"Flakstad"
1994,"1859","Haddock",561.8601,"Flakstad"
1994,"1859","Redfish",65.5247,"Flakstad"
1994,"1859","Saithe",815.1834,"Flakstad"
1994,"1860","Atlantic cod",12227.9987,"Vestvagoy"
1994,"1860","Atlantic herring",19.343,"Vestvagoy"
1994,"1860","Greenland halibut",24.264,"Vestvagoy"
1994,"1860","Haddock",453.4308,"Vestvagoy"
1994,"1860","Redfish",97.5031,"Vestvagoy"
1994,"1860","Saithe",931.0851,"Vestvagoy"
1994,"1865","Atlantic cod",19082.6399,"Vagan"
1994,"1865","Atlantic herring",16681.7924,"Vagan"
1994,"1865","Greenland halibut",22.9884,"Vagan"
1994,"1865","Haddock",1105.0286,"Vagan"
1994,"1865","Redfish",59.2984,"Vagan"
1994,"1865","Saithe",1207.825,"Vagan"
1994,"1865","Shrimp",1.745,"Vagan"
1994,"1866","Atlantic cod",300.7968,"Hadsel"
1994,"1866","Atlantic herring",260.084,"Hadsel"
1994,"1866","Greenland halibut",6.8724,"Hadsel"
1994,"1866","Haddock",193.3149,"Hadsel"
1994,"1866","Redfish",17.1849,"Hadsel"
1994,"1866","Saithe",158.9849,"Hadsel"
1994,"1866","Shrimp",1.458,"Hadsel"
1994,"1867","Atlantic cod",4153.1737,"Bo"
1994,"1867","Atlantic herring",81.393,"Bo"
1994,"1867","Greenland halibut",21.552,"Bo"
1994,"1867","Haddock",333.3354,"Bo"
1994,"1867","Redfish",19.1459,"Bo"
1994,"1867","Saithe",1747.0203,"Bo"
1994,"1868","Atlantic cod",8472.8504,"Oksnes"
1994,"1868","Atlantic herring",118.286,"Oksnes"
1994,"1868","Greenland halibut",372.6679,"Oksnes"
1994,"1868","Haddock",1182.5869,"Oksnes"
1994,"1868","Redfish",323.4067,"Oksnes"
1994,"1868","Saithe",1863.9663,"Oksnes"
1994,"1870","Atlantic cod",1.7085,"Sortland"
1994,"1870","Atlantic herring",1884.832,"Sortland"
1994,"1870","Haddock",0.3206,"Sortland"
1994,"1870","Redfish",0.71,"Sortland"
1994,"1870","Saithe",3.5684,"Sortland"
1994,"1871","Atlantic cod",5306.0599,"Andoy"
1994,"1871","Greenland halibut",252.7561,"Andoy"
1994,"1871","Haddock",1119.9172,"Andoy"
1994,"1871","Redfish",302.079,"Andoy"
1994,"1871","Saithe",1045.3201,"Andoy"
1994,"1871","Shrimp",0.18,"Andoy"
1994,"1874","Atlantic cod",6762.4315,"Moskenes"
1994,"1874","Greenland halibut",23.0496,"Moskenes"
1994,"1874","Haddock",518.0293,"Moskenes"
1994,"1874","Redfish",26.6963,"Moskenes"
1994,"1874","Saithe",982.9761,"Moskenes"
1994,"1903","Atlantic cod",1070.4354,"Harstad"
1994,"1903","Atlantic herring",580.488,"Harstad"
1994,"1903","Haddock",120.1225,"Harstad"
1994,"1903","Redfish",414.707,"Harstad"
1994,"1903","Saithe",1088.1374,"Harstad"
1994,"1903","Shrimp",0.21,"Harstad"
1994,"1902","Atlantic cod",5827.3177,"Tromso"
1994,"1902","Atlantic herring",18998.3088,"Tromso"
1994,"1902","Greenland halibut",83.9228,"Tromso"
1994,"1902","Haddock",938.3922,"Tromso"
1994,"1902","Redfish",223.3819,"Tromso"
1994,"1902","Saithe",14676.5535,"Tromso"
1994,"1902","Shrimp",84.569,"Tromso"
1994,"1911","Atlantic cod",188.0715,"Kvaefjord"
1994,"1911","Atlantic herring",126.555,"Kvaefjord"
1994,"1911","Haddock",9.8588,"Kvaefjord"
1994,"1911","Redfish",7.2126,"Kvaefjord"
1994,"1911","Saithe",44.0404,"Kvaefjord"
1994,"1913","Atlantic cod",0.3,"Skanland"
1994,"1913","Shrimp",11.009,"Skanland"
1994,"1903","Greenland halibut",0.0288,"Harstad"
1994,"1917","Atlantic cod",0.1875,"Ibestad"
1994,"1917","Atlantic herring",111.066,"Ibestad"
1994,"1917","Shrimp",60.9094,"Ibestad"
1994,"1919","Atlantic cod",1.9635,"Gratangen"
1994,"1919","Haddock",0.1484,"Gratangen"
1994,"1919","Redfish",0.243,"Gratangen"
1994,"1919","Saithe",0.9642,"Gratangen"
1994,"1920","Redfish",0.39,"Lavangen"
1994,"1920","Saithe",0.081,"Lavangen"
1994,"1924","Atlantic cod",0.0975,"Malselv"
1994,"1924","Haddock",0.154,"Malselv"
1994,"1926","Atlantic cod",477.9973,"Dyroy"
1994,"1926","Haddock",44.1238,"Dyroy"
1994,"1926","Redfish",63.457,"Dyroy"
1994,"1926","Saithe",136.4502,"Dyroy"
1994,"1927","Atlantic cod",13.701,"Tranoy"
1994,"1927","Haddock",2.4948,"Tranoy"
1994,"1927","Redfish",2.2616,"Tranoy"
1994,"1927","Saithe",2.0905,"Tranoy"
1994,"1928","Atlantic cod",3945.1635,"Torsken"
1994,"1928","Atlantic herring",989.575,"Torsken"
1994,"1928","Greenland halibut",149.5248,"Torsken"
1994,"1928","Haddock",240.7646,"Torsken"
1994,"1928","Redfish",214.8917,"Torsken"
1994,"1928","Saithe",934.6963,"Torsken"
1994,"1929","Atlantic cod",2596.329,"Berg"
1994,"1929","Atlantic herring",227.185,"Berg"
1994,"1929","Greenland halibut",32.5661,"Berg"
1994,"1929","Haddock",262.5602,"Berg"
1994,"1929","Redfish",43.9842,"Berg"
1994,"1929","Saithe",327.6328,"Berg"
1994,"1929","Shrimp",1.317,"Berg"
1994,"1931","Atlantic cod",5079.8811,"Lenvik"
1994,"1931","Atlantic herring",1197.08,"Lenvik"
1994,"1931","Greenland halibut",190.2553,"Lenvik"
1994,"1931","Haddock",151.2366,"Lenvik"
1994,"1931","Redfish",162.5909,"Lenvik"
1994,"1931","Saithe",1157.6489,"Lenvik"
1994,"1931","Shrimp",17.381,"Lenvik"
1994,"1933","Atlantic cod",1.185,"Balsfjord"
1994,"1933","Haddock",0.2926,"Balsfjord"
1994,"1933","Redfish",1.5075,"Balsfjord"
1994,"1936","Atlantic cod",3589.8274,"Karlsoy"
1994,"1936","Haddock",399.2026,"Karlsoy"
1994,"1936","Redfish",54.5041,"Karlsoy"
1994,"1936","Saithe",224.6624,"Karlsoy"
1994,"1938","Atlantic cod",390.9691,"Lyngen"
1994,"1938","Haddock",91.2829,"Lyngen"
1994,"1938","Redfish",33.8245,"Lyngen"
1994,"1938","Saithe",143.2047,"Lyngen"
1994,"1938","Shrimp",180.4885,"Lyngen"
1994,"1939","Atlantic cod",0.9585,"Storfjord"
1994,"1939","Haddock",0.098,"Storfjord"
1994,"1939","Redfish",0.5741,"Storfjord"
1994,"1940","Atlantic cod",3.414,"Kafjord"
1994,"1940","Haddock",0.0392,"Kafjord"
1994,"1940","Saithe",1.3906,"Kafjord"
1994,"1941","Atlantic cod",2582.1776,"Skjervoy"
1994,"1941","Greenland halibut",43.8852,"Skjervoy"
1994,"1941","Haddock",971.7338,"Skjervoy"
1994,"1941","Redfish",265.2792,"Skjervoy"
1994,"1941","Saithe",419.7052,"Skjervoy"
1994,"1941","Shrimp",106.797,"Skjervoy"
1994,"1942","Atlantic cod",1923.3976,"Nordreisa"
1994,"1942","Greenland halibut",0.0024,"Nordreisa"
1994,"1942","Haddock",107.2221,"Nordreisa"
1994,"1942","Redfish",153.6357,"Nordreisa"
1994,"1942","Saithe",273.9363,"Nordreisa"
1994,"1942","Shrimp",2.9565,"Nordreisa"
1994,"1943","Atlantic cod",1933.9159,"Kvaenangen"
1994,"1943","Greenland halibut",6.048,"Kvaenangen"
1994,"1943","Haddock",72.7822,"Kvaenangen"
1994,"1943","Redfish",26.9367,"Kvaenangen"
1994,"1943","Saithe",899.3477,"Kvaenangen"
1994,"2002","Atlantic cod",6327.2217,"Vardo"
1994,"2002","Greenland halibut",149.106,"Vardo"
1994,"2002","Haddock",2723.6665,"Vardo"
1994,"2002","Redfish",18.8628,"Vardo"
1994,"2002","Saithe",210.9396,"Vardo"
1994,"2002","Shrimp",266.18,"Vardo"
1994,"2003","Atlantic cod",349.5774,"Vadso"
1994,"2003","Haddock",105.6847,"Vadso"
1994,"2003","Redfish",0.0182,"Vadso"
1994,"2003","Saithe",468.2214,"Vadso"
1994,"2003","Shrimp",144.683,"Vadso"
1994,"2004","Atlantic cod",2301.0785,"Hammerfest"
1994,"2004","Greenland halibut",12.204,"Hammerfest"
1994,"2004","Haddock",626.9471,"Hammerfest"
1994,"2004","Redfish",54.669,"Hammerfest"
1994,"2004","Saithe",673.4169,"Hammerfest"
1994,"2004","Shrimp",0.3,"Hammerfest"
1994,"2012","Atlantic cod",244.5356,"Alta"
1994,"2012","Atlantic herring",67.89,"Alta"
1994,"2012","Haddock",5.0088,"Alta"
1994,"2012","Redfish",1.5838,"Alta"
1994,"2012","Saithe",3.2192,"Alta"
1994,"2014","Atlantic cod",1504.3152,"Loppa"
1994,"2014","Haddock",250.1639,"Loppa"
1994,"2014","Redfish",199.3553,"Loppa"
1994,"2014","Saithe",176.2897,"Loppa"
1994,"2015","Atlantic cod",2463.1055,"Hasvik"
1994,"2015","Atlantic herring",20,"Hasvik"
1994,"2015","Haddock",555.6392,"Hasvik"
1994,"2015","Redfish",36.0883,"Hasvik"
1994,"2015","Saithe",823.9313,"Hasvik"
1994,"2015","Shrimp",1.917,"Hasvik"
1994,"2017","Atlantic cod",539.427,"Kvalsund"
1994,"2017","Haddock",41.8068,"Kvalsund"
1994,"2017","Redfish",4.2206,"Kvalsund"
1994,"2017","Saithe",39.364,"Kvalsund"
1994,"2017","Shrimp",0.16,"Kvalsund"
1994,"2018","Atlantic cod",4715.9966,"Masoy"
1994,"2018","Haddock",1006.7405,"Masoy"
1994,"2018","Redfish",31.4207,"Masoy"
1994,"2018","Saithe",611.354,"Masoy"
1994,"2019","Atlantic cod",6476.5818,"Nordkapp"
1994,"2019","Greenland halibut",0.2484,"Nordkapp"
1994,"2019","Haddock",1738.6541,"Nordkapp"
1994,"2019","Redfish",193.4925,"Nordkapp"
1994,"2019","Saithe",1142.9428,"Nordkapp"
1994,"2020","Atlantic cod",284.6665,"Porsanger"
1994,"2020","Haddock",15.2404,"Porsanger"
1994,"2020","Redfish",0.043,"Porsanger"
1994,"2020","Saithe",2.4202,"Porsanger"
1994,"2022","Atlantic cod",2698.0863,"Lebesby"
1994,"2022","Greenland halibut",17.6976,"Lebesby"
1994,"2022","Haddock",944.281,"Lebesby"
1994,"2022","Redfish",90.1123,"Lebesby"
1994,"2022","Saithe",236.0442,"Lebesby"
1994,"2023","Atlantic cod",3722.0275,"Gamvik"
1994,"2023","Greenland halibut",441.777,"Gamvik"
1994,"2023","Haddock",1991.7095,"Gamvik"
1994,"2023","Redfish",19.4712,"Gamvik"
1994,"2023","Saithe",111.7756,"Gamvik"
1994,"2024","Atlantic cod",3387.904,"Berlevag"
1994,"2024","Greenland halibut",72.4416,"Berlevag"
1994,"2024","Haddock",3263.5527,"Berlevag"
1994,"2024","Redfish",20.7914,"Berlevag"
1994,"2024","Saithe",724.2313,"Berlevag"
1994,"2025","Atlantic cod",0.183,"Tana"
1994,"2025","Saithe",0.5198,"Tana"
1994,"2027","Atlantic cod",0.045,"Nesseby"
1994,"2027","Haddock",0.63,"Nesseby"
1994,"2028","Atlantic cod",10224.668,"Batsfjord"
1994,"2028","Greenland halibut",363.336,"Batsfjord"
1994,"2028","Haddock",5907.8759,"Batsfjord"
1994,"2028","Redfish",134.6581,"Batsfjord"
1994,"2028","Saithe",1414.2586,"Batsfjord"
1994,"2028","Shrimp",29.736,"Batsfjord"
1994,"2030","Atlantic cod",236.5775,"Sor-Varanger"
1994,"2030","Haddock",31.2228,"Sor-Varanger"
1994,"2030","Kingcrab",31.846,"Sor-Varanger"
1994,"2030","Redfish",2.642,"Sor-Varanger"
1994,"2030","Saithe",4.4858,"Sor-Varanger"
1994,"2030","Shrimp",46.7495,"Sor-Varanger"
1995,"1804","Atlantic cod",505.6094,"Bodo"
1995,"1804","Atlantic herring",42499.085,"Bodo"
1995,"1804","Haddock",88.0743,"Bodo"
1995,"1804","Redfish",145.2857,"Bodo"
1995,"1804","Saithe",261.4753,"Bodo"
1995,"1804","Shrimp",19.8366,"Bodo"
1995,"1805","Atlantic cod",4.794,"Narvik"
1995,"1805","Atlantic herring",82.991,"Narvik"
1995,"1805","Haddock",0.049,"Narvik"
1995,"1805","Redfish",3.112,"Narvik"
1995,"1805","Saithe",4.3569,"Narvik"
1995,"1805","Shrimp",2.391,"Narvik"
1995,"1811","Atlantic cod",46.3677,"Bindal"
1995,"1811","Haddock",3.78,"Bindal"
1995,"1811","Redfish",2.147,"Bindal"
1995,"1811","Saithe",14.2958,"Bindal"
1995,"1812","Atlantic cod",0.189,"Somna"
1995,"1812","Haddock",0.2506,"Somna"
1995,"1812","Saithe",0.0608,"Somna"
1995,"1813","Atlantic cod",364.9626,"Bronnoy"
1995,"1813","Haddock",41.3125,"Bronnoy"
1995,"1813","Redfish",59.3607,"Bronnoy"
1995,"1813","Saithe",161.2246,"Bronnoy"
1995,"1813","Shrimp",3.82,"Bronnoy"
1995,"1815","Atlantic cod",575.2298,"Vega"
1995,"1815","Haddock",48.853,"Vega"
1995,"1815","Redfish",27.6564,"Vega"
1995,"1815","Saithe",216.6325,"Vega"
1995,"1816","Atlantic cod",0.267,"Vevelstad"
1995,"1816","Redfish",0.04,"Vevelstad"
1995,"1816","Saithe",0.027,"Vevelstad"
1995,"1818","Atlantic cod",1028.3485,"Heroy"
1995,"1818","Haddock",117.8587,"Heroy"
1995,"1818","Redfish",145.8175,"Heroy"
1995,"1818","Saithe",605.9398,"Heroy"
1995,"1818","Shrimp",86.672,"Heroy"
1995,"1820","Atlantic cod",100.0883,"Alstahaug"
1995,"1820","Haddock",18.6942,"Alstahaug"
1995,"1820","Redfish",8.8481,"Alstahaug"
1995,"1820","Saithe",12.4122,"Alstahaug"
1995,"1822","Atlantic cod",0.864,"Leirfjord"
1995,"1822","Haddock",0.0266,"Leirfjord"
1995,"1822","Redfish",0.3418,"Leirfjord"
1995,"1822","Saithe",0.1013,"Leirfjord"
1995,"1822","Shrimp",4.63,"Leirfjord"
1995,"1824","Atlantic cod",0.27,"Vefsn"
1995,"1824","Haddock",0.0168,"Vefsn"
1995,"1824","Redfish",0.172,"Vefsn"
1995,"1824","Saithe",0.5375,"Vefsn"
1995,"1827","Atlantic cod",440.5801,"Donna"
1995,"1827","Atlantic herring",10.22,"Donna"
1995,"1827","Haddock",27.5219,"Donna"
1995,"1827","Redfish",210.607,"Donna"
1995,"1827","Saithe",190.8868,"Donna"
1995,"1828","Atlantic cod",42.7868,"Nesna"
1995,"1828","Haddock",12.2397,"Nesna"
1995,"1828","Redfish",39.9228,"Nesna"
1995,"1828","Saithe",28.3866,"Nesna"
1995,"1828","Shrimp",0.43,"Nesna"
1995,"1832","Atlantic cod",0.7074,"Hemnes"
1995,"1832","Haddock",0.0882,"Hemnes"
1995,"1832","Saithe",0.075,"Hemnes"
1995,"1833","Atlantic cod",0.0135,"Rana"
1995,"1833","Haddock",0.14,"Rana"
1995,"1833","Redfish",0.2805,"Rana"
1995,"1833","Saithe",0.2295,"Rana"
1995,"1834","Atlantic cod",500.3618,"Luroy"
1995,"1834","Haddock",42.4265,"Luroy"
1995,"1834","Redfish",104.2764,"Luroy"
1995,"1834","Saithe",295.8221,"Luroy"
1995,"1834","Shrimp",0.65,"Luroy"
1995,"1835","Atlantic cod",2019.1371,"Traena"
1995,"1835","Atlantic herring",2003.969,"Traena"
1995,"1835","Greenland halibut",40.0656,"Traena"
1995,"1835","Haddock",111.7552,"Traena"
1995,"1835","Redfish",166.4729,"Traena"
1995,"1835","Saithe",1028.9785,"Traena"
1995,"1835","Shrimp",0.677,"Traena"
1995,"1836","Atlantic cod",395.2433,"Rodoy"
1995,"1836","Haddock",60.76,"Rodoy"
1995,"1836","Redfish",173.5461,"Rodoy"
1995,"1836","Saithe",358.6697,"Rodoy"
1995,"1836","Shrimp",149.267,"Rodoy"
1995,"1837","Atlantic cod",441.5042,"Meloy"
1995,"1837","Haddock",196.5796,"Meloy"
1995,"1837","Redfish",54.4313,"Meloy"
1995,"1837","Saithe",221.1062,"Meloy"
1995,"1837","Shrimp",4.58,"Meloy"
1995,"1838","Atlantic cod",89.2256,"Gildeskal"
1995,"1838","Atlantic herring",0.5,"Gildeskal"
1995,"1838","Haddock",18.3316,"Gildeskal"
1995,"1838","Redfish",37.499,"Gildeskal"
1995,"1838","Saithe",209.6223,"Gildeskal"
1995,"1838","Shrimp",6.3195,"Gildeskal"
1995,"1840","Atlantic cod",44.2771,"Saltdal"
1995,"1840","Haddock",1.1676,"Saltdal"
1995,"1840","Redfish",2.3857,"Saltdal"
1995,"1840","Saithe",5.6377,"Saltdal"
1995,"1840","Shrimp",0.108,"Saltdal"
1995,"1841","Atlantic cod",5.6678,"Fauske"
1995,"1841","Haddock",0.8036,"Fauske"
1995,"1841","Redfish",6.5843,"Fauske"
1995,"1841","Saithe",8.9739,"Fauske"
1995,"1845","Atlantic cod",95.8958,"Sorfold"
1995,"1845","Haddock",7.5502,"Sorfold"
1995,"1845","Redfish",18.721,"Sorfold"
1995,"1845","Saithe",30.1447,"Sorfold"
1995,"1845","Shrimp",28.347,"Sorfold"
1995,"1848","Atlantic cod",1067.4027,"Steigen"
1995,"1848","Atlantic herring",2065.013,"Steigen"
1995,"1848","Haddock",74.8426,"Steigen"
1995,"1848","Redfish",140.644,"Steigen"
1995,"1848","Saithe",500.4641,"Steigen"
1995,"1849","Atlantic herring",3962.918,"Hamaroy"
1995,"1850","Atlantic cod",529.8555,"Tysfjord"
1995,"1850","Atlantic herring",10333.177,"Tysfjord"
1995,"1850","Haddock",9.6345,"Tysfjord"
1995,"1850","Redfish",3.1751,"Tysfjord"
1995,"1850","Saithe",450.2284,"Tysfjord"
1995,"1851","Atlantic cod",923.1146,"Lodingen"
1995,"1851","Atlantic herring",790.784,"Lodingen"
1995,"1851","Haddock",3.8962,"Lodingen"
1995,"1851","Redfish",18.1662,"Lodingen"
1995,"1851","Saithe",523.8135,"Lodingen"
1995,"1852","Atlantic cod",4.338,"Tjeldsund"
1995,"1852","Atlantic herring",799.353,"Tjeldsund"
1995,"1852","Haddock",0.3346,"Tjeldsund"
1995,"1852","Saithe",0.216,"Tjeldsund"
1995,"1853","Atlantic cod",1.83,"Evenes"
1995,"1853","Atlantic herring",117.18,"Evenes"
1995,"1853","Saithe",1.4648,"Evenes"
1995,"1854","Atlantic cod",0.024,"Ballangen"
1995,"1854","Atlantic herring",746.31,"Ballangen"
1995,"1854","Haddock",0.0504,"Ballangen"
1995,"1856","Atlantic cod",8733.2913,"Rost"
1995,"1856","Atlantic herring",95.972,"Rost"
1995,"1856","Haddock",206.4587,"Rost"
1995,"1856","Redfish",123.9278,"Rost"
1995,"1856","Saithe",2152.2486,"Rost"
1995,"1857","Atlantic cod",6438.7369,"Vaeroy"
1995,"1857","Atlantic herring",3100.888,"Vaeroy"
1995,"1857","Greenland halibut",78.9708,"Vaeroy"
1995,"1857","Haddock",201.1001,"Vaeroy"
1995,"1857","Redfish",43.5104,"Vaeroy"
1995,"1857","Saithe",773.0721,"Vaeroy"
1995,"1859","Atlantic cod",11817.7239,"Flakstad"
1995,"1859","Greenland halibut",403.7284,"Flakstad"
1995,"1859","Haddock",450.0313,"Flakstad"
1995,"1859","Redfish",78.3023,"Flakstad"
1995,"1859","Saithe",1765.5962,"Flakstad"
1995,"1860","Atlantic cod",9825.3198,"Vestvagoy"
1995,"1860","Greenland halibut",102.3198,"Vestvagoy"
1995,"1860","Haddock",447.9856,"Vestvagoy"
1995,"1860","Redfish",74.9717,"Vestvagoy"
1995,"1860","Saithe",2325.1332,"Vestvagoy"
1995,"1865","Atlantic cod",15275.0574,"Vagan"
1995,"1865","Atlantic herring",14027.494,"Vagan"
1995,"1865","Greenland halibut",115.8276,"Vagan"
1995,"1865","Haddock",1064.2521,"Vagan"
1995,"1865","Redfish",77.5917,"Vagan"
1995,"1865","Saithe",2006.0995,"Vagan"
1995,"1866","Atlantic cod",164.8392,"Hadsel"
1995,"1866","Haddock",33.0818,"Hadsel"
1995,"1866","Redfish",11.0361,"Hadsel"
1995,"1866","Saithe",655.4881,"Hadsel"
1995,"1866","Shrimp",3.281,"Hadsel"
1995,"1867","Atlantic cod",3651.7916,"Bo"
